Column1,Content ID,Type,Datetime,Category,Score,Sentiments,,,,
4201,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,want,09-04-2021 23:31,cooking,70,positive,,,,
4202,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,hate,16-07-2020 17:17,cooking,5,negative,,,,
4203,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,10-02-2021 04:28,cooking,35,neutral,,,,
4204,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,heart,20-04-2021 05:57,cooking,60,positive,,,,
4205,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,scared,02-06-2021 22:03,cooking,15,negative,,,,
4206,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,07-03-2021 17:15,cooking,35,neutral,,,,
4207,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,peeking,08-03-2021 13:28,cooking,35,neutral,,,,
4208,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,worried,25-04-2021 03:51,cooking,12,negative,,,,
4210,6e418568-a2b9-4d08-b241-06362c96a7f1,super love,14-10-2020 15:17,food,75,positive,,,,
4211,6e418568-a2b9-4d08-b241-06362c96a7f1,disgust,02-02-2021 07:51,food,0,negative,,,,
4212,6e418568-a2b9-4d08-b241-06362c96a7f1,worried,24-02-2021 18:05,food,12,negative,,,,
4213,6e418568-a2b9-4d08-b241-06362c96a7f1,peeking,02-05-2021 08:23,food,35,neutral,,,,
4214,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,30-04-2021 20:54,food,20,neutral,,,,
4215,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,04-03-2021 00:28,food,20,neutral,,,,
4216,6e418568-a2b9-4d08-b241-06362c96a7f1,cherish,15-10-2020 12:00,food,70,positive,,,,
4217,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,25-09-2020 08:47,food,15,negative,,,,
4218,6e418568-a2b9-4d08-b241-06362c96a7f1,intrigued,04-01-2021 01:25,food,45,positive,,,,
4219,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,20-01-2021 15:28,food,15,negative,,,,
4220,6e418568-a2b9-4d08-b241-06362c96a7f1,scared,04-09-2020 16:48,food,15,negative,,,,
4221,6e418568-a2b9-4d08-b241-06362c96a7f1,disgust,16-04-2021 03:54,food,0,negative,,,,
4222,6e418568-a2b9-4d08-b241-06362c96a7f1,adore,18-06-2020 10:37,food,72,positive,,,,
4223,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,24-11-2020 11:26,food,5,negative,,,,
4224,6e418568-a2b9-4d08-b241-06362c96a7f1,adore,29-01-2021 05:10,food,72,positive,,,,
4225,6e418568-a2b9-4d08-b241-06362c96a7f1,cherish,15-02-2021 17:40,food,70,positive,,,,
4226,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,29-04-2021 20:09,food,5,negative,,,,
4227,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,05-12-2020 03:02,food,5,negative,,,,
4228,6e418568-a2b9-4d08-b241-06362c96a7f1,dislike,16-12-2020 02:18,food,10,negative,,,,
4229,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,21-12-2020 20:05,food,20,neutral,,,,
4230,6e418568-a2b9-4d08-b241-06362c96a7f1,indifferent,23-07-2020 05:08,food,20,neutral,,,,
4231,6e418568-a2b9-4d08-b241-06362c96a7f1,love,18-02-2021 06:57,food,65,positive,,,,
4232,6e418568-a2b9-4d08-b241-06362c96a7f1,peeking,28-11-2020 03:21,food,35,neutral,,,,
4234,93c0f4f6-8c1e-453e-8df0-3015b1e76376,peeking,09-07-2020 12:48,technology,35,neutral,,,,
4235,93c0f4f6-8c1e-453e-8df0-3015b1e76376,disgust,02-12-2020 01:41,technology,0,negative,,,,
4236,93c0f4f6-8c1e-453e-8df0-3015b1e76376,disgust,13-10-2020 17:28,technology,0,negative,,,,
4237,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,18-07-2020 01:39,technology,60,positive,,,,
4238,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,15-05-2021 20:22,technology,70,positive,,,,
4239,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,08-01-2021 10:57,technology,70,positive,,,,
4240,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,02-04-2021 02:01,technology,60,positive,,,,
4241,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,09-11-2020 13:34,technology,12,negative,,,,
4242,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,15-06-2021 20:46,technology,45,positive,,,,
4243,93c0f4f6-8c1e-453e-8df0-3015b1e76376,super love,18-09-2020 04:29,technology,75,positive,,,,
4244,93c0f4f6-8c1e-453e-8df0-3015b1e76376,indifferent,08-03-2021 00:36,technology,20,neutral,,,,
4245,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,31-03-2021 18:28,technology,70,positive,,,,
4246,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,17-07-2020 18:29,technology,60,positive,,,,
4247,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,28-10-2020 04:17,technology,70,positive,,,,
4248,93c0f4f6-8c1e-453e-8df0-3015b1e76376,scared,14-03-2021 14:29,technology,15,negative,,,,
4249,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,15-10-2020 15:44,technology,12,negative,,,,
4250,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,04-01-2021 08:54,technology,12,negative,,,,
4251,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,05-04-2021 11:23,technology,5,negative,,,,
4252,93c0f4f6-8c1e-453e-8df0-3015b1e76376,dislike,25-05-2021 00:49,technology,10,negative,,,,
4253,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,13-03-2021 10:52,technology,70,positive,,,,
4254,93c0f4f6-8c1e-453e-8df0-3015b1e76376,super love,06-02-2021 04:14,technology,75,positive,,,,
4255,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,19-07-2020 13:27,technology,30,positive,,,,
4256,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,08-03-2021 08:29,technology,70,positive,,,,
4257,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,18-03-2021 20:28,technology,30,positive,,,,
4258,93c0f4f6-8c1e-453e-8df0-3015b1e76376,worried,03-11-2020 14:19,technology,12,negative,,,,
4259,93c0f4f6-8c1e-453e-8df0-3015b1e76376,cherish,17-03-2021 12:29,technology,70,positive,,,,
4260,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,08-10-2020 07:51,technology,5,negative,,,,
4261,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,30-07-2020 08:06,technology,60,positive,,,,
4262,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,14-04-2021 21:38,technology,70,positive,,,,
4263,93c0f4f6-8c1e-453e-8df0-3015b1e76376,heart,06-06-2021 14:05,technology,60,positive,,,,
4264,93c0f4f6-8c1e-453e-8df0-3015b1e76376,peeking,26-01-2021 15:55,technology,35,neutral,,,,
4265,93c0f4f6-8c1e-453e-8df0-3015b1e76376,want,08-06-2021 02:03,technology,70,positive,,,,
4266,93c0f4f6-8c1e-453e-8df0-3015b1e76376,adore,13-02-2021 05:04,technology,72,positive,,,,
4267,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,12-06-2021 00:17,technology,5,negative,,,,
4268,93c0f4f6-8c1e-453e-8df0-3015b1e76376,adore,26-02-2021 08:50,technology,72,positive,,,,
4269,93c0f4f6-8c1e-453e-8df0-3015b1e76376,interested,05-11-2020 14:54,technology,30,positive,,,,
4270,93c0f4f6-8c1e-453e-8df0-3015b1e76376,intrigued,19-08-2020 12:48,technology,45,positive,,,,
4272,2893a837-3157-4bbd-918f-adc93b60480a,scared,26-10-2020 18:29,healthy eating,15,negative,,,,
4273,2893a837-3157-4bbd-918f-adc93b60480a,peeking,12-09-2020 06:29,healthy eating,35,neutral,,,,
4274,2893a837-3157-4bbd-918f-adc93b60480a,want,12-03-2021 09:17,healthy eating,70,positive,,,,
4275,2893a837-3157-4bbd-918f-adc93b60480a,indifferent,01-01-2021 21:46,healthy eating,20,neutral,,,,
4276,2893a837-3157-4bbd-918f-adc93b60480a,disgust,15-02-2021 22:54,healthy eating,0,negative,,,,
4277,2893a837-3157-4bbd-918f-adc93b60480a,cherish,13-07-2020 02:38,healthy eating,70,positive,,,,
4279,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,03-06-2021 04:59,dogs,35,neutral,,,,
4280,34123572-64b7-4f3d-b098-a2651d882fb2,interested,09-02-2021 22:45,dogs,30,positive,,,,
4281,34123572-64b7-4f3d-b098-a2651d882fb2,want,09-09-2020 08:55,dogs,70,positive,,,,
4282,34123572-64b7-4f3d-b098-a2651d882fb2,super love,14-01-2021 23:05,dogs,75,positive,,,,
4283,34123572-64b7-4f3d-b098-a2651d882fb2,love,11-12-2020 16:52,dogs,65,positive,,,,
4284,34123572-64b7-4f3d-b098-a2651d882fb2,adore,26-02-2021 19:31,dogs,72,positive,,,,
4285,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,10-05-2021 22:28,dogs,35,neutral,,,,
4286,34123572-64b7-4f3d-b098-a2651d882fb2,want,23-04-2021 22:52,dogs,70,positive,,,,
4287,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,30-12-2020 18:12,dogs,45,positive,,,,
4288,34123572-64b7-4f3d-b098-a2651d882fb2,worried,13-02-2021 14:43,dogs,12,negative,,,,
4289,34123572-64b7-4f3d-b098-a2651d882fb2,love,16-02-2021 10:22,dogs,65,positive,,,,
4290,34123572-64b7-4f3d-b098-a2651d882fb2,love,20-02-2021 14:51,dogs,65,positive,,,,
4291,34123572-64b7-4f3d-b098-a2651d882fb2,interested,25-04-2021 13:21,dogs,30,positive,,,,
4292,34123572-64b7-4f3d-b098-a2651d882fb2,want,13-06-2021 07:54,dogs,70,positive,,,,
4293,34123572-64b7-4f3d-b098-a2651d882fb2,love,04-07-2020 07:08,dogs,65,positive,,,,
4294,34123572-64b7-4f3d-b098-a2651d882fb2,hate,16-06-2021 11:42,dogs,5,negative,,,,
4295,34123572-64b7-4f3d-b098-a2651d882fb2,peeking,30-06-2020 08:03,dogs,35,neutral,,,,
4296,34123572-64b7-4f3d-b098-a2651d882fb2,like,17-06-2021 06:46,dogs,50,positive,,,,
4297,34123572-64b7-4f3d-b098-a2651d882fb2,cherish,08-11-2020 15:01,dogs,70,positive,,,,
4298,34123572-64b7-4f3d-b098-a2651d882fb2,indifferent,14-06-2021 21:13,dogs,20,neutral,,,,
4299,34123572-64b7-4f3d-b098-a2651d882fb2,intrigued,28-12-2020 14:31,dogs,45,positive,,,,
4300,34123572-64b7-4f3d-b098-a2651d882fb2,dislike,22-06-2020 20:30,dogs,10,negative,,,,
4301,34123572-64b7-4f3d-b098-a2651d882fb2,like,15-06-2021 14:48,dogs,50,positive,,,,
4302,34123572-64b7-4f3d-b098-a2651d882fb2,interested,16-12-2020 16:37,dogs,30,positive,,,,
4303,34123572-64b7-4f3d-b098-a2651d882fb2,like,10-05-2021 20:06,dogs,50,positive,,,,
4305,811834bf-44bf-47f3-ae30-e305591177d6,worried,17-03-2021 14:59,animals,12,negative,,,,
4306,811834bf-44bf-47f3-ae30-e305591177d6,indifferent,15-12-2020 10:46,animals,20,neutral,,,,
4308,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,30-04-2021 15:25,culture,30,positive,,,,
4309,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,27-08-2020 20:36,culture,10,negative,,,,
4310,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,15-02-2021 00:14,culture,5,negative,,,,
4311,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,intrigued,07-08-2020 16:12,culture,45,positive,,,,
4312,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,peeking,29-01-2021 02:46,culture,35,neutral,,,,
4313,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,19-12-2020 21:24,culture,75,positive,,,,
4314,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,19-02-2021 13:28,culture,30,positive,,,,
4315,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,27-02-2021 20:27,culture,5,negative,,,,
4316,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,disgust,02-05-2021 09:58,culture,0,negative,,,,
4317,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,love,09-11-2020 07:24,culture,65,positive,,,,
4318,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,25-07-2020 10:30,culture,75,positive,,,,
4319,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,super love,22-03-2021 10:49,culture,75,positive,,,,
4320,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,scared,03-06-2021 04:40,culture,15,negative,,,,
4321,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,cherish,13-02-2021 11:21,culture,70,positive,,,,
4322,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,peeking,30-06-2020 10:44,culture,35,neutral,,,,
4323,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,scared,10-01-2021 10:15,culture,15,negative,,,,
4324,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,disgust,08-10-2020 12:47,culture,0,negative,,,,
4325,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,25-10-2020 09:22,culture,10,negative,,,,
4326,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,cherish,21-07-2020 21:48,culture,70,positive,,,,
4327,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,interested,15-03-2021 01:19,culture,30,positive,,,,
4328,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,heart,17-04-2021 19:15,culture,60,positive,,,,
4329,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,indifferent,13-07-2020 09:38,culture,20,neutral,,,,
4330,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,want,08-01-2021 10:14,culture,70,positive,,,,
4332,8f3cce80-d539-4f83-84f6-901e524c088e,want,12-04-2021 16:32,travel,70,positive,,,,
4333,8f3cce80-d539-4f83-84f6-901e524c088e,intrigued,08-01-2021 12:03,travel,45,positive,,,,
4335,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,20-10-2020 11:28,dogs,65,positive,,,,
4336,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,07-05-2021 17:51,dogs,60,positive,,,,
4337,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,10-10-2020 22:12,dogs,5,negative,,,,
4338,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,27-01-2021 20:32,dogs,35,neutral,,,,
4339,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,31-01-2021 15:07,dogs,15,negative,,,,
4340,27fffa3e-000d-4f29-9358-5b0d2280d18c,indifferent,12-04-2021 08:20,dogs,20,neutral,,,,
4341,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,17-05-2021 02:46,dogs,30,positive,,,,
4342,27fffa3e-000d-4f29-9358-5b0d2280d18c,scared,21-10-2020 20:41,dogs,15,negative,,,,
4343,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,27-12-2020 18:35,dogs,70,positive,,,,
4344,27fffa3e-000d-4f29-9358-5b0d2280d18c,disgust,24-12-2020 06:09,dogs,0,negative,,,,
4345,27fffa3e-000d-4f29-9358-5b0d2280d18c,cherish,25-10-2020 09:51,dogs,70,positive,,,,
4346,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,24-10-2020 20:16,dogs,35,neutral,,,,
4347,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,29-12-2020 14:10,dogs,5,negative,,,,
4348,27fffa3e-000d-4f29-9358-5b0d2280d18c,dislike,16-03-2021 08:07,dogs,10,negative,,,,
4349,27fffa3e-000d-4f29-9358-5b0d2280d18c,intrigued,14-05-2021 01:06,dogs,45,positive,,,,
4350,27fffa3e-000d-4f29-9358-5b0d2280d18c,love,05-06-2021 09:08,dogs,65,positive,,,,
4351,27fffa3e-000d-4f29-9358-5b0d2280d18c,heart,28-01-2021 00:22,dogs,60,positive,,,,
4352,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,14-02-2021 20:39,dogs,35,neutral,,,,
4353,27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,13-09-2020 23:03,dogs,35,neutral,,,,
4354,27fffa3e-000d-4f29-9358-5b0d2280d18c,interested,17-02-2021 13:30,dogs,30,positive,,,,
4355,27fffa3e-000d-4f29-9358-5b0d2280d18c,want,13-12-2020 06:52,dogs,70,positive,,,,
4356,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,11-07-2020 08:55,dogs,5,negative,,,,
4358,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,23-12-2020 15:25,soccer,30,positive,,,,
4359,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,09-09-2020 20:27,soccer,30,positive,,,,
4360,3c092e34-bac9-4e63-a7fa-0608fb73914f,cherish,12-05-2021 14:54,soccer,70,positive,,,,
4361,3c092e34-bac9-4e63-a7fa-0608fb73914f,cherish,05-12-2020 04:11,soccer,70,positive,,,,
4362,3c092e34-bac9-4e63-a7fa-0608fb73914f,super love,12-12-2020 08:37,soccer,75,positive,,,,
4363,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,12-06-2021 06:51,soccer,45,positive,,,,
4364,3c092e34-bac9-4e63-a7fa-0608fb73914f,dislike,22-12-2020 12:37,soccer,10,negative,,,,
4365,3c092e34-bac9-4e63-a7fa-0608fb73914f,interested,08-08-2020 09:23,soccer,30,positive,,,,
4366,3c092e34-bac9-4e63-a7fa-0608fb73914f,intrigued,25-10-2020 01:35,soccer,45,positive,,,,
4367,3c092e34-bac9-4e63-a7fa-0608fb73914f,peeking,25-09-2020 10:46,soccer,35,neutral,,,,
4368,3c092e34-bac9-4e63-a7fa-0608fb73914f,heart,08-07-2020 12:27,soccer,60,positive,,,,
4369,3c092e34-bac9-4e63-a7fa-0608fb73914f,dislike,22-11-2020 16:27,soccer,10,negative,,,,
4370,3c092e34-bac9-4e63-a7fa-0608fb73914f,hate,01-04-2021 11:30,soccer,5,negative,,,,
4372,413101f7-ea05-4df6-97cf-9891245c5ed7,adore,22-07-2020 15:08,science,72,positive,,,,
4373,413101f7-ea05-4df6-97cf-9891245c5ed7,interested,14-01-2021 17:13,science,30,positive,,,,
4374,413101f7-ea05-4df6-97cf-9891245c5ed7,love,29-04-2021 01:53,science,65,positive,,,,
4375,413101f7-ea05-4df6-97cf-9891245c5ed7,love,25-11-2020 13:20,science,65,positive,,,,
4376,413101f7-ea05-4df6-97cf-9891245c5ed7,disgust,10-11-2020 01:47,science,0,negative,,,,
4377,413101f7-ea05-4df6-97cf-9891245c5ed7,scared,01-10-2020 04:06,science,15,negative,,,,
4378,413101f7-ea05-4df6-97cf-9891245c5ed7,scared,06-01-2021 23:56,science,15,negative,,,,
4379,413101f7-ea05-4df6-97cf-9891245c5ed7,super love,21-09-2020 15:23,science,75,positive,,,,
4380,413101f7-ea05-4df6-97cf-9891245c5ed7,indifferent,12-08-2020 15:43,science,20,neutral,,,,
4381,413101f7-ea05-4df6-97cf-9891245c5ed7,want,26-11-2020 05:02,science,70,positive,,,,
4382,413101f7-ea05-4df6-97cf-9891245c5ed7,cherish,09-07-2020 15:11,science,70,positive,,,,
4383,413101f7-ea05-4df6-97cf-9891245c5ed7,worried,30-10-2020 19:24,science,12,negative,,,,
4385,6be333ca-7797-41a5-9a2d-e198037d30ed,like,21-04-2021 04:02,food,50,positive,,,,
4386,6be333ca-7797-41a5-9a2d-e198037d30ed,love,28-10-2020 03:56,food,65,positive,,,,
4387,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,08-03-2021 17:25,food,72,positive,,,,
4388,6be333ca-7797-41a5-9a2d-e198037d30ed,love,27-12-2020 09:36,food,65,positive,,,,
4389,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,22-05-2021 12:31,food,72,positive,,,,
4390,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,17-07-2020 06:53,food,5,negative,,,,
4391,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,27-07-2020 19:26,food,5,negative,,,,
4392,6be333ca-7797-41a5-9a2d-e198037d30ed,love,09-05-2021 03:47,food,65,positive,,,,
4393,6be333ca-7797-41a5-9a2d-e198037d30ed,adore,23-05-2021 17:18,food,72,positive,,,,
4394,6be333ca-7797-41a5-9a2d-e198037d30ed,indifferent,17-06-2021 17:43,food,20,neutral,,,,
4395,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,15-07-2020 17:30,food,5,negative,,,,
4397,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,19-04-2021 00:15,soccer,0,negative,,,,
4398,c136ae25-d882-4e2c-b515-5727ad2626a5,want,15-08-2020 16:00,soccer,70,positive,,,,
4399,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,05-06-2021 19:50,soccer,60,positive,,,,
4400,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,27-01-2021 12:35,soccer,72,positive,,,,
4401,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,11-05-2021 02:50,soccer,70,positive,,,,
4402,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,19-01-2021 15:49,soccer,60,positive,,,,
4403,c136ae25-d882-4e2c-b515-5727ad2626a5,like,03-06-2021 12:31,soccer,50,positive,,,,
4404,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,18-05-2021 17:32,soccer,60,positive,,,,
4405,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,31-10-2020 14:30,soccer,60,positive,,,,
4406,c136ae25-d882-4e2c-b515-5727ad2626a5,peeking,02-12-2020 04:09,soccer,35,neutral,,,,
4407,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,14-07-2020 01:28,soccer,30,positive,,,,
4408,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,28-02-2021 22:18,soccer,0,negative,,,,
4409,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,26-02-2021 10:15,soccer,30,positive,,,,
4410,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,22-09-2020 09:17,soccer,70,positive,,,,
4411,c136ae25-d882-4e2c-b515-5727ad2626a5,peeking,11-08-2020 23:23,soccer,35,neutral,,,,
4412,c136ae25-d882-4e2c-b515-5727ad2626a5,love,17-12-2020 06:52,soccer,65,positive,,,,
4413,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,21-04-2021 21:37,soccer,30,positive,,,,
4414,c136ae25-d882-4e2c-b515-5727ad2626a5,interested,30-07-2020 11:56,soccer,30,positive,,,,
4415,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,28-11-2020 06:38,soccer,45,positive,,,,
4416,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,08-07-2020 09:51,soccer,45,positive,,,,
4417,c136ae25-d882-4e2c-b515-5727ad2626a5,worried,07-03-2021 01:11,soccer,12,negative,,,,
4418,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,24-05-2021 08:31,soccer,72,positive,,,,
4419,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,28-09-2020 20:55,soccer,60,positive,,,,
4420,c136ae25-d882-4e2c-b515-5727ad2626a5,scared,23-07-2020 11:44,soccer,15,negative,,,,
4421,c136ae25-d882-4e2c-b515-5727ad2626a5,like,25-03-2021 08:58,soccer,50,positive,,,,
4422,c136ae25-d882-4e2c-b515-5727ad2626a5,heart,20-08-2020 01:51,soccer,60,positive,,,,
4423,c136ae25-d882-4e2c-b515-5727ad2626a5,indifferent,30-09-2020 02:58,soccer,20,neutral,,,,
4424,c136ae25-d882-4e2c-b515-5727ad2626a5,like,18-10-2020 21:23,soccer,50,positive,,,,
4425,c136ae25-d882-4e2c-b515-5727ad2626a5,indifferent,02-10-2020 02:34,soccer,20,neutral,,,,
4426,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,16-04-2021 11:04,soccer,0,negative,,,,
4427,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,06-10-2020 17:22,soccer,70,positive,,,,
4428,c136ae25-d882-4e2c-b515-5727ad2626a5,scared,24-06-2020 07:44,soccer,15,negative,,,,
4429,c136ae25-d882-4e2c-b515-5727ad2626a5,intrigued,08-02-2021 16:14,soccer,45,positive,,,,
4430,c136ae25-d882-4e2c-b515-5727ad2626a5,dislike,28-04-2021 16:33,soccer,10,negative,,,,
4431,c136ae25-d882-4e2c-b515-5727ad2626a5,like,11-03-2021 14:27,soccer,50,positive,,,,
4432,c136ae25-d882-4e2c-b515-5727ad2626a5,super love,07-03-2021 09:39,soccer,75,positive,,,,
4433,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,24-08-2020 18:29,soccer,0,negative,,,,
4434,c136ae25-d882-4e2c-b515-5727ad2626a5,disgust,10-01-2021 05:06,soccer,0,negative,,,,
4435,c136ae25-d882-4e2c-b515-5727ad2626a5,love,31-07-2020 22:15,soccer,65,positive,,,,
4436,c136ae25-d882-4e2c-b515-5727ad2626a5,adore,27-06-2020 05:26,soccer,72,positive,,,,
4437,c136ae25-d882-4e2c-b515-5727ad2626a5,cherish,22-06-2020 05:15,soccer,70,positive,,,,
4438,c136ae25-d882-4e2c-b515-5727ad2626a5,love,06-04-2021 09:25,soccer,65,positive,,,,
4439,c136ae25-d882-4e2c-b515-5727ad2626a5,scared,25-04-2021 07:15,soccer,15,negative,,,,
4441,bd810ca4-54cf-420e-afec-0214b870672e,hate,13-05-2021 03:38,technology,5,negative,,,,
4442,bd810ca4-54cf-420e-afec-0214b870672e,cherish,15-07-2020 11:43,technology,70,positive,,,,
4443,bd810ca4-54cf-420e-afec-0214b870672e,worried,05-02-2021 00:21,technology,12,negative,,,,
4444,bd810ca4-54cf-420e-afec-0214b870672e,hate,31-08-2020 01:59,technology,5,negative,,,,
4446,ba9ce407-672c-4ceb-9c1f-59590fd187d0,indifferent,07-05-2021 08:59,fitness,20,neutral,,,,
4447,ba9ce407-672c-4ceb-9c1f-59590fd187d0,scared,28-10-2020 22:04,fitness,15,negative,,,,
4448,ba9ce407-672c-4ceb-9c1f-59590fd187d0,scared,09-03-2021 09:59,fitness,15,negative,,,,
4449,ba9ce407-672c-4ceb-9c1f-59590fd187d0,interested,06-05-2021 20:41,fitness,30,positive,,,,
4450,ba9ce407-672c-4ceb-9c1f-59590fd187d0,want,10-08-2020 01:31,fitness,70,positive,,,,
4451,ba9ce407-672c-4ceb-9c1f-59590fd187d0,heart,06-12-2020 02:28,fitness,60,positive,,,,
4452,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,25-10-2020 17:51,fitness,5,negative,,,,
4453,ba9ce407-672c-4ceb-9c1f-59590fd187d0,cherish,16-04-2021 16:30,fitness,70,positive,,,,
4454,ba9ce407-672c-4ceb-9c1f-59590fd187d0,adore,10-06-2021 06:36,fitness,72,positive,,,,
4455,ba9ce407-672c-4ceb-9c1f-59590fd187d0,scared,20-04-2021 12:16,fitness,15,negative,,,,
4456,ba9ce407-672c-4ceb-9c1f-59590fd187d0,scared,24-05-2021 02:02,fitness,15,negative,,,,
4457,ba9ce407-672c-4ceb-9c1f-59590fd187d0,like,24-07-2020 14:49,fitness,50,positive,,,,
4458,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,14-09-2020 09:39,fitness,5,negative,,,,
4459,ba9ce407-672c-4ceb-9c1f-59590fd187d0,want,16-05-2021 19:01,fitness,70,positive,,,,
4461,fa781e01-b928-401f-86f4-d42b0a3b55ab,interested,27-08-2020 16:13,studying,30,positive,,,,
